  0.000000000000000E+000   1.00000000000000      -1.171383700326143E-016  4.586282392221071E-017  9.223857923354309E-019  4.256263160789967E-003  0.000000000000000E+000
   2.01990885473936        1.03508866913445      -3.503680633774304E-005 -2.727235355838062E-005 -1.919992933556936E-005  9.380919058106091E-005  3.801014329843905E-003
   4.01158087438183        1.28057324561918      -1.734250870402686E-005 -1.277897073960026E-005 -3.615067288333412E-005  1.130236945370370E-004  4.158960170575102E-003
   6.05371891704486        1.55125819088558       2.287022581504383E-005  9.633964368994626E-006 -1.142420346653840E-005  1.192548200648358E-004  4.191910372979940E-003
   8.03718126449386        1.80151291719771      -5.501329684512036E-006 -3.970533875987861E-006  1.190520897712775E-005  1.184677633488917E-004  4.206168050204463E-003
   10.0190947870305        2.02987472730161      -2.617882120970011E-006 -9.053852282113063E-006  3.192266767646355E-005  1.163691361913635E-004  4.212439176451263E-003
   12.0540584104674        2.25041317870816       1.990985647208381E-005  8.140073924248410E-008  7.337159042737194E-005  1.136241924471507E-004  4.235190502965497E-003
   14.0540766952968        2.44297094561694      -1.207921549179233E-005 -1.501297151113772E-005  1.452863858460481E-004  1.137431243342351E-004  4.253579842326580E-003
   16.0088796460281        2.61756872800459       5.575857463147063E-007 -2.660054870795655E-005  1.245533878413907E-004  1.114775968159577E-004  4.269301472296967E-003
   18.0512312656265        2.77968818893518      -2.717117485458797E-005 -4.089418720660884E-005  6.751740783416063E-005  1.097464073740471E-004  4.275938093873320E-003
   20.0192584511136        2.91844986772610      -4.904627390438747E-005 -1.225861703968335E-006  1.201107516644360E-004  1.076556345370431E-004  4.273645812662571E-003
   22.0093474713526        3.02216752041783      -5.622508161253351E-006 -1.245426252016312E-005  1.164110711731905E-004  1.046880861384767E-004  4.271838619464789E-003
   24.0428676908348        3.10985771912742       4.544744054853663E-005 -6.002045297799151E-005  1.027854707365239E-004  1.040526342680911E-004  4.265360523216266E-003
   26.0508905506461        3.21357892424246       2.544894220182917E-005  4.106532930198985E-005  5.175986581869662E-005  1.023270054364338E-004  4.251946530451509E-003
   28.0007870589756        3.29047265545484       3.175683276186051E-005  4.334322921645514E-005  2.118349139755187E-005  1.036934827887619E-004  4.259307809972463E-003
   30.0314673027280        3.36203367421537       4.121898259979191E-005 -1.433757588125658E-005 -4.312930701953118E-006  1.041549364010108E-004  4.271878779824510E-003
   32.0151273988870        3.42572978432824       6.582931322784580E-005  4.348336193753371E-005 -8.975890006098946E-005  1.029754122573806E-004  4.278559454188209E-003
   34.0566879671527        3.47942423608423       1.361163550017243E-004  2.018227053699678E-005 -1.051371250878876E-004  1.007810277952103E-004  4.256253123311997E-003
   36.0500503796673        3.53319664360269       1.565089364878228E-004 -2.617447255939769E-005 -5.099975965651441E-005  9.860129217284568E-005  4.280073342487090E-003
   38.0492341859782        3.55706370758153       1.400530130115675E-004 -1.258156406091138E-005  4.628089124093900E-005  9.844059352108257E-005  4.322813888317049E-003
   40.0000000000000        3.56952026073185       9.325165581580366E-005 -4.315108665041472E-005  4.786017357457164E-005  9.681563383169793E-005  4.342280382028224E-003
